deadhead_id,service_id,block_id,shape_id,to_trip_id,from_trip_id,to_deadhead_id,from_deadhead_id
55591892,MmlD,B800t-60,,,,,
55591897,MmlD,B800t-60,,,,,
55721526,SpgStd,B800t-61,,,,,
55721765,SpgStd,B800t-61,,,,,
55723004,SpgSnd,B800t-61,,,,,
55723005,SpgSnd,B800t-61,,,,,
55591497,MmlD,B800t-61,,,,,
55591498,MmlD,B800t-61,,,,,
55721124,SpgStd,B800t-62,,,,,
55721357,SpgStd,B800t-62,,,,,
55723401,SpgSnd,B800t-62,,,,,
55723402,SpgSnd,B800t-62,,,,,
55591894,MmlD,B800t-62,,,,,
55591895,MmlD,B800t-62,,,,,
55720544,SpgStd,B800t-63,,,,,
55720543,SpgStd,B800t-63,,,,,
55722236,SpgSnd,B800t-63,,,,,
55722237,SpgSnd,B800t-63,,,,,
55590729,MmlD,B800t-63,,,,,
55590730,MmlD,B800t-63,,,,,
55721531,SpgStd,B800t-64,,,,,
55721768,SpgStd,B800t-64,,,,,
55723166,SpgSnd,B800t-64,,,,,
55723377,SpgSnd,B800t-64,,,,,
55591659,MmlD,B800t-64,,,,,
55591870,MmlD,B800t-64,,,,,
55720554,SpgStd,B800t-65,,,,,
55720545,SpgStd,B800t-65,,,,,
55723403,SpgSnd,B800t-65,,,,,
55723394,SpgSnd,B800t-65,,,,,
55591896,MmlD,B800t-65,,,,,
55591887,MmlD,B800t-65,,,,,
55715923,LRV223-hlb23011-Wdy-01,B800t-66,,,,,
55715917,LRV223-hlb23011-Wdy-01,B800t-66,,,,,
55721541,SpgStd,B800t-66,,,,,
55721753,SpgStd,B800t-66,,,,,
55723008,SpgSnd,B800t-66,,,,,
55723009,SpgSnd,B800t-66,,,,,
55591501,MmlD,B800t-66,,,,,
55591502,MmlD,B800t-66,,,,,
55715894,LRV223-hlb23011-Wdy-01,B800t-67,,,,,
55715906,LRV223-hlb23011-Wdy-01,B800t-67,,,,,
55720555,SpgStd,B800t-67,,,,,
55720564,SpgStd,B800t-67,,,,,
55723006,SpgSnd,B800t-67,,,,,
55723007,SpgSnd,B800t-67,,,,,
55591499,MmlD,B800t-67,,,,,
55591500,MmlD,B800t-67,,,,,
55715700,LRV223-hlb23011-Wdy-01,B800t-68,,,,,
55715684,LRV223-hlb23011-Wdy-01,B800t-68,,,,,
55721549,SpgStd,B800t-68,,,,,
55721763,SpgStd,B800t-68,,,,,
55723405,SpgSnd,B800t-68,,,,,
55723400,SpgSnd,B800t-68,,,,,
55591898,MmlD,B800t-68,,,,,
55591893,MmlD,B800t-68,,,,,
55715871,LRV223-hlb23011-Wdy-01,B800t-69,,,,,
55715872,LRV223-hlb23011-Wdy-01,B800t-69,,,,,
55720549,SpgStd,B800t-69,,,,,
55720565,SpgStd,B800t-69,,,,,
55722240,SpgSnd,B800t-69,,,,,
55722241,SpgSnd,B800t-69,,,,,
55590733,MmlD,B800t-69,,,,,
55590734,MmlD,B800t-69,,,,,
55715914,LRV223-hlb23011-Wdy-01,B800t-70,,,,,
55715932,LRV223-hlb23011-Wdy-01,B800t-70,,,,,
55720556,SpgStd,B800t-70,,,,,
55720566,SpgStd,B800t-70,,,,,
55722238,SpgSnd,B800t-70,,,,,
55722239,SpgSnd,B800t-70,,,,,
55590731,MmlD,B800t-70,,,,,
55590732,MmlD,B800t-70,,,,,
55715888,LRV223-hlb23011-Wdy-01,B800t-71,,,,,
55715905,LRV223-hlb23011-Wdy-01,B800t-71,,,,,
55721129,SpgStd,B800t-71,,,,,
55721346,SpgStd,B800t-71,,,,,
55723010,SpgSnd,B800t-71,,,,,
55723011,SpgSnd,B800t-71,,,,,
55591503,MmlD,B800t-71,,,,,
55591504,MmlD,B800t-71,,,,,
55714856,LRV223-hlb23011-Wdy-01,B800t-72,,,,,
55715874,LRV223-hlb23011-Wdy-01,B800t-72,,,,,
55721487,SpgStd,B800t-72,,,,,
55721488,SpgStd,B800t-72,,,,,
55722242,SpgSnd,B800t-72,,,,,
55722243,SpgSnd,B800t-72,,,,,
55590735,MmlD,B800t-72,,,,,
55590736,MmlD,B800t-72,,,,,
55715701,LRV223-hlb23011-Wdy-01,B800t-73,,,,,
55715685,LRV223-hlb23011-Wdy-01,B800t-73,,,,,
55721554,SpgStd,B800t-73,,,,,
55721750,SpgStd,B800t-73,,,,,
55723173,SpgSnd,B800t-73,,,,,
55723382,SpgSnd,B800t-73,,,,,
55591666,MmlD,B800t-73,,,,,
55591875,MmlD,B800t-73,,,,,
55715910,LRV223-hlb23011-Wdy-01,B800t-74,,,,,
55715896,LRV223-hlb23011-Wdy-01,B800t-74,,,,,
55720557,SpgStd,B800t-74,,,,,
55720567,SpgStd,B800t-74,,,,,
55722246,SpgSnd,B800t-74,,,,,
55722247,SpgSnd,B800t-74,,,,,
55590739,MmlD,B800t-74,,,,,
55590740,MmlD,B800t-74,,,,,
55715933,LRV223-hlb23011-Wdy-01,B800t-75,,,,,
55715930,LRV223-hlb23011-Wdy-01,B800t-75,,,,,
55721123,SpgStd,B800t-75,,,,,
55721347,SpgStd,B800t-75,,,,,
55723395,SpgSnd,B800t-75,,,,,
55723396,SpgSnd,B800t-75,,,,,
55591888,MmlD,B800t-75,,,,,
55591889,MmlD,B800t-75,,,,,
55715889,LRV223-hlb23011-Wdy-01,B800t-76,,,,,
55715913,LRV223-hlb23011-Wdy-01,B800t-76,,,,,
55721489,SpgStd,B800t-76,,,,,
55721490,SpgStd,B800t-76,,,,,
55723014,SpgSnd,B800t-76,,,,,
55723015,SpgSnd,B800t-76,,,,,
55591507,MmlD,B800t-76,,,,,
55591508,MmlD,B800t-76,,,,,
55715886,LRV223-hlb23011-Wdy-01,B800t-77,,,,,
55715880,LRV223-hlb23011-Wdy-01,B800t-77,,,,,
55721561,SpgStd,B800t-77,,,,,
55721762,SpgStd,B800t-77,,,,,
55723184,SpgSnd,B800t-77,,,,,
55723381,SpgSnd,B800t-77,,,,,
55591677,MmlD,B800t-77,,,,,
55591874,MmlD,B800t-77,,,,,
55715702,LRV223-hlb23011-Wdy-01,B800t-78,,,,,
55715686,LRV223-hlb23011-Wdy-01,B800t-78,,,,,
55720558,SpgStd,B800t-78,,,,,
55720551,SpgStd,B800t-78,,,,,
55723190,SpgSnd,B800t-78,,,,,
55723385,SpgSnd,B800t-78,,,,,
55591683,MmlD,B800t-78,,,,,
55591878,MmlD,B800t-78,,,,,
55715922,LRV223-hlb23011-Wdy-01,B800t-79,,,,,
55715924,LRV223-hlb23011-Wdy-01,B800t-79,,,,,
55721122,SpgStd,B800t-79,,,,,
55721348,SpgStd,B800t-79,,,,,
55722251,SpgSnd,B800t-79,,,,,
55722252,SpgSnd,B800t-79,,,,,
55590744,MmlD,B800t-79,,,,,
55590745,MmlD,B800t-79,,,,,
55715897,LRV223-hlb23011-Wdy-01,B800t-80,,,,,
55715935,LRV223-hlb23011-Wdy-01,B800t-80,,,,,
55721491,SpgStd,B800t-80,,,,,
55721492,SpgStd,B800t-80,,,,,
55723018,SpgSnd,B800t-80,,,,,
55723019,SpgSnd,B800t-80,,,,,
55591511,MmlD,B800t-80,,,,,
55591512,MmlD,B800t-80,,,,,
55715912,LRV223-hlb23011-Wdy-01,B800t-81,,,,,
55715908,LRV223-hlb23011-Wdy-01,B800t-81,,,,,
55721570,SpgStd,B800t-81,,,,,
55721758,SpgStd,B800t-81,,,,,
55722230,SpgSnd,B800t-81,,,,,
55722231,SpgSnd,B800t-81,,,,,
55590723,MmlD,B800t-81,,,,,
55590724,MmlD,B800t-81,,,,,
55715884,LRV223-hlb23011-Wdy-01,B800t-82,,,,,
55715885,LRV223-hlb23011-Wdy-01,B800t-82,,,,,
55720559,SpgStd,B800t-82,,,,,
55720550,SpgStd,B800t-82,,,,,
55723397,SpgSnd,B800t-82,,,,,
55723407,SpgSnd,B800t-82,,,,,
55591890,MmlD,B800t-82,,,,,
55591900,MmlD,B800t-82,,,,,
55715703,LRV223-hlb23011-Wdy-01,B800t-83,,,,,
55715687,LRV223-hlb23011-Wdy-01,B800t-83,,,,,
55721121,SpgStd,B800t-83,,,,,
55721349,SpgStd,B800t-83,,,,,
55723196,SpgSnd,B800t-83,,,,,
55723387,SpgSnd,B800t-83,,,,,
55591689,MmlD,B800t-83,,,,,
55591880,MmlD,B800t-83,,,,,
55715921,LRV223-hlb23011-Wdy-01,B800t-84,,,,,
55715332,LRV223-hlb23011-Wdy-01,B800t-84,,,,,
55721493,SpgStd,B800t-84,,,,,
55721494,SpgStd,B800t-84,,,,,
55723020,SpgSnd,B800t-84,,,,,
55723021,SpgSnd,B800t-84,,,,,
55591513,MmlD,B800t-84,,,,,
55591514,MmlD,B800t-84,,,,,
55715909,LRV223-hlb23011-Wdy-01,B800t-85,,,,,
55715899,LRV223-hlb23011-Wdy-01,B800t-85,,,,,
55720560,SpgStd,B800t-85,,,,,
55720547,SpgStd,B800t-85,,,,,
55722232,SpgSnd,B800t-85,,,,,
55722233,SpgSnd,B800t-85,,,,,
55590725,MmlD,B800t-85,,,,,
55590726,MmlD,B800t-85,,,,,
55714909,LRV223-hlb23011-Wdy-01,B800t-86,,,,,
55715887,LRV223-hlb23011-Wdy-01,B800t-86,,,,,
55721579,SpgStd,B800t-86,,,,,
55721754,SpgStd,B800t-86,,,,,
55722248,SpgSnd,B800t-86,,,,,
55722249,SpgSnd,B800t-86,,,,,
55590741,MmlD,B800t-86,,,,,
55590742,MmlD,B800t-86,,,,,
55715704,LRV223-hlb23011-Wdy-01,B800t-87,,,,,
55715854,LRV223-hlb23011-Wdy-01,B800t-87,,,,,
55721119,SpgStd,B800t-87,,,,,
55721350,SpgStd,B800t-87,,,,,
55723205,SpgSnd,B800t-87,,,,,
55723388,SpgSnd,B800t-87,,,,,
55591698,MmlD,B800t-87,,,,,
55591881,MmlD,B800t-87,,,,,
55715920,LRV223-hlb23011-Wdy-01,B800t-88,,,,,
55715915,LRV223-hlb23011-Wdy-01,B800t-88,,,,,
55721495,SpgStd,B800t-88,,,,,
55721496,SpgStd,B800t-88,,,,,
55722250,SpgSnd,B800t-88,,,,,
55722133,SpgSnd,B800t-88,,,,,
55590743,MmlD,B800t-88,,,,,
55590626,MmlD,B800t-88,,,,,
55715907,LRV223-hlb23011-Wdy-01,B800t-89,,,,,
55715892,LRV223-hlb23011-Wdy-01,B800t-89,,,,,
55720561,SpgStd,B800t-89,,,,,
55720539,SpgStd,B800t-89,,,,,
55723216,SpgSnd,B800t-89,,,,,
55723362,SpgSnd,B800t-89,,,,,
55591709,MmlD,B800t-89,,,,,
55591855,MmlD,B800t-89,,,,,
55715688,LRV223-hlb23011-Wdy-01,B800t-90,,,,,
55715856,LRV223-hlb23011-Wdy-01,B800t-90,,,,,
55721118,SpgStd,B800t-90,,,,,
55721351,SpgStd,B800t-90,,,,,
55722244,SpgSnd,B800t-90,,,,,
55722245,SpgSnd,B800t-90,,,,,
55590737,MmlD,B800t-90,,,,,
55590738,MmlD,B800t-90,,,,,
55715865,LRV223-hlb23011-Wdy-01,B800t-91,,,,,
55715866,LRV223-hlb23011-Wdy-01,B800t-91,,,,,
55721589,SpgStd,B800t-91,,,,,
55721755,SpgStd,B800t-91,,,,,
55715931,LRV223-hlb23011-Wdy-01,B800t-92,,,,,
55715938,LRV223-hlb23011-Wdy-01,B800t-92,,,,,
55721497,SpgStd,B800t-92,,,,,
55721498,SpgStd,B800t-92,,,,,
55715900,LRV223-hlb23011-Wdy-01,B800t-93,,,,,
55715911,LRV223-hlb23011-Wdy-01,B800t-93,,,,,
55721128,SpgStd,B800t-93,,,,,
55721352,SpgStd,B800t-93,,,,,
55715689,LRV223-hlb23011-Wdy-01,B800t-94,,,,,
55715857,LRV223-hlb23011-Wdy-01,B800t-94,,,,,
55720562,SpgStd,B800t-94,,,,,
55720548,SpgStd,B800t-94,,,,,
55715873,LRV223-hlb23011-Wdy-01,B800t-95,,,,,
55714964,LRV223-hlb23011-Wdy-01,B800t-95,,,,,
55721602,SpgStd,B800t-95,,,,,
55721714,SpgStd,B800t-95,,,,,
55715895,LRV223-hlb23011-Wdy-01,B800t-96,,,,,
55715904,LRV223-hlb23011-Wdy-01,B800t-96,,,,,
55721127,SpgStd,B800t-96,,,,,
55721353,SpgStd,B800t-96,,,,,
55715891,LRV223-hlb23011-Wdy-01,B800t-97,,,,,
55715902,LRV223-hlb23011-Wdy-01,B800t-97,,,,,
55721499,SpgStd,B800t-97,,,,,
55721500,SpgStd,B800t-97,,,,,
55715937,LRV223-hlb23011-Wdy-01,B800t-98,,,,,
55715934,LRV223-hlb23011-Wdy-01,B800t-98,,,,,
55720563,SpgStd,B800t-98,,,,,
55720546,SpgStd,B800t-98,,,,,
55715690,LRV223-hlb23011-Wdy-01,B800t-99,,,,,
55715858,LRV223-hlb23011-Wdy-01,B800t-99,,,,,
55459102,RTL223-hmb23011-Wdy-01,B946_-1,,55458730,55458998,,
55459077,RTL223-hmb23011-Wdy-01,B946_-1,,,55459033,,
55498390,SpgStd,B946_-1,,55498132,55498389,,
55498391,SpgStd,B946_-1,,,55498385,,
55498651,SpgSnd,B946_-1,,55498402,,,
55498652,SpgSnd,B946_-1,,,55498647,,
55668086,MmlD,B946_-1,,55667838,,,
55668087,MmlD,B946_-1,,,55668082,,
55459097,RTL223-hmb23011-Wdy-01,B946_-10,,55458997,,,
55459082,RTL223-hmb23011-Wdy-01,B946_-10,,,55459020,,
55459106,RTL223-hmb23011-Wdy-01,B946_-11,,55458811,55459009,,
55459083,RTL223-hmb23011-Wdy-01,B946_-11,,,55459001,,
55459098,RTL223-hmb23011-Wdy-01,B946_-12,,55458991,,,
55459088,RTL223-hmb23011-Wdy-01,B946_-12,,,55458787,,
55459099,RTL223-hmb23011-Wdy-01,B946_-13,,55458990,,,
55459084,RTL223-hmb23011-Wdy-01,B946_-13,,,55458861,,
55459100,RTL223-hmb23011-Wdy-01,B946_-14,,55458989,,,
55459087,RTL223-hmb23011-Wdy-01,B946_-14,,,55458788,,
55459107,RTL223-hmb23011-Wdy-01,B946_-15,,55458813,55459000,,
55459085,RTL223-hmb23011-Wdy-01,B946_-15,,,55459017,,
55459101,RTL223-hmb23011-Wdy-01,B946_-16,,55458988,,,
55459086,RTL223-hmb23011-Wdy-01,B946_-16,,,55459008,,
55459103,RTL223-hmb23011-Wdy-01,B946_-2,,55458805,55458999,,
55459076,RTL223-hmb23011-Wdy-01,B946_-2,,,55459068,,
55498392,SpgStd,B946_-2,,55498138,,,
55498393,SpgStd,B946_-2,,,55498386,,
55498653,SpgSnd,B946_-2,,55498403,,,
55498654,SpgSnd,B946_-2,,,55498648,,
55668088,MmlD,B946_-2,,55667839,,,
55668089,MmlD,B946_-2,,,55668083,,
55459092,RTL223-hmb23011-Wdy-01,B946_-3,,55458992,,,
55459090,RTL223-hmb23011-Wdy-01,B946_-3,,,55459003,,
55498394,SpgStd,B946_-3,,55498133,,,
55498395,SpgStd,B946_-3,,,55498387,,
55498655,SpgSnd,B946_-3,,55498404,,,
55498656,SpgSnd,B946_-3,,,55498649,,
55668090,MmlD,B946_-3,,55667840,,,
55668091,MmlD,B946_-3,,,55668084,,
55459093,RTL223-hmb23011-Wdy-01,B946_-4,,55458993,,,
55459078,RTL223-hmb23011-Wdy-01,B946_-4,,,55459022,,
55498396,SpgStd,B946_-4,,55498134,,,
55498397,SpgStd,B946_-4,,,55498388,,
55498657,SpgSnd,B946_-4,,55498405,,,
55498658,SpgSnd,B946_-4,,,55498650,,
55668092,MmlD,B946_-4,,55667841,,,
55668093,MmlD,B946_-4,,,55668085,,
55459104,RTL223-hmb23011-Wdy-01,B946_-5,,55458807,55459010,,
55459079,RTL223-hmb23011-Wdy-01,B946_-5,,,55458857,,
55498398,SpgStd,B946_-5,,55498135,,,
55498399,SpgStd,B946_-5,,,55498383,,
55498659,SpgSnd,B946_-5,,55498406,,,
55498660,SpgSnd,B946_-5,,,55498645,,
55668094,MmlD,B946_-5,,55667842,,,
55668095,MmlD,B946_-5,,,55668080,,
55459094,RTL223-hmb23011-Wdy-01,B946_-6,,55458994,,,
55459091,RTL223-hmb23011-Wdy-01,B946_-6,,,55459004,,
55498400,SpgStd,B946_-6,,55498136,,,
55498401,SpgStd,B946_-6,,,55498384,,
55498661,SpgSnd,B946_-6,,55498407,,,
55498662,SpgSnd,B946_-6,,,55498646,,
55668096,MmlD,B946_-6,,55667843,,,
55668097,MmlD,B946_-6,,,55668081,,
55459095,RTL223-hmb23011-Wdy-01,B946_-7,,55458995,,,
55459080,RTL223-hmb23011-Wdy-01,B946_-7,,,55459015,,
55459105,RTL223-hmb23011-Wdy-01,B946_-8,,55458809,55459011,,
55459081,RTL223-hmb23011-Wdy-01,B946_-8,,,55458859,,
55459096,RTL223-hmb23011-Wdy-01,B946_-9,,55458996,,,
55459089,RTL223-hmb23011-Wdy-01,B946_-9,,,55459005,,
55802613,SpgWkd,C01-1,,55800298,,,
55802657,SpgWkd,C01-1,,,55801050,,
55837561,SpgStd,C01-1,,55837365,,,
55837126,SpgStd,C01-1,,55837366,55837365,,
55837127,SpgStd,C01-1,,55837367,55837366,,
55837563,SpgStd,C01-1,,,55837262,,
55840986,SpgSnd,C01-1,,55839631,,,
55841046,SpgSnd,C01-1,,,55839764,,
55877412,MmlD,C01-1,,55876066,,,
55877490,MmlD,C01-1,,,55876199,,
55869581,Jnh,C01-1,,55867279,,,
55869548,Jnh,C01-1,,,55867977,,
55802565,SpgWkd,C01-10,,55800277,,,
55802643,SpgWkd,C01-10,,,55800922,,
55836994,SpgStd,C01-10,,55835759,,,
55837482,SpgStd,C01-10,,55837151,55836581,,
55837536,SpgStd,C01-10,,,55837235,,
55841122,SpgSnd,C01-10,,55839641,,,
55841038,SpgSnd,C01-10,,,55839669,,
55877668,MmlD,C01-10,,55876076,,,
55877425,MmlD,C01-10,,,55876104,,
55869658,Jnh,C01-10,,55867303,,,
55869463,Jnh,C01-10,,,55867995,,
55802244,SpgWkd,C01-11,,55800292,,,
55802453,SpgWkd,C01-11,,,55801036,,
55837557,SpgStd,C01-11,,55837160,,,
55837551,SpgStd,C01-11,,,55837333,,
55841012,SpgSnd,C01-11,,55839707,,,
55841220,SpgSnd,C01-11,,,55839731,,
55877621,MmlD,C01-11,,55876150,,,
55877622,MmlD,C01-11,,,55876166,,
55869623,Jnh,C01-11,,55867289,,,
55869764,Jnh,C01-11,,55868797,55867990,,
55869929,Jnh,C01-11,,,55866723,,
55802288,SpgWkd,C01-12,,55800280,,,
55802631,SpgWkd,C01-12,,,55801043,,
55837415,SpgStd,C01-12,,55837134,,,
55837446,SpgStd,C01-12,,,55837242,,
55841237,SpgSnd,C01-12,,55839769,,,
55841238,SpgSnd,C01-12,,,55839730,,
55877596,MmlD,C01-12,,55876182,,,
55877597,MmlD,C01-12,,,55876161,,
55869760,Jnh,C01-12,,55867485,,,
55869773,Jnh,C01-12,,,55868004,,
55802701,SpgWkd,C01-13,,55800513,,,
55802702,SpgWkd,C01-13,,,55800543,,
55837104,SpgStd,C01-13,,55835762,,,
55837424,SpgStd,C01-13,,55837146,55835752,,
55837719,SpgStd,C01-13,,,55837361,,
55841011,SpgSnd,C01-13,,55839747,,,
55841196,SpgSnd,C01-13,,,55839726,,
55877642,MmlD,C01-13,,55876204,,,
55877643,MmlD,C01-13,,,55876165,,
55869524,Jnh,C01-13,,55867487,,,
55869912,Jnh,C01-13,,,55867513,,
55802446,SpgWkd,C01-14,,55800518,,,
55802682,SpgWkd,C01-14,,,55801059,,
55837737,SpgStd,C01-14,,55837354,,,
55837533,SpgStd,C01-14,,,55837247,,
55841052,SpgSnd,C01-14,,55840747,,,
55841235,SpgSnd,C01-14,,,55839732,,
55877640,MmlD,C01-14,,55876156,,,
55877641,MmlD,C01-14,,,55876167,,
55869576,Jnh,C01-14,,55867491,,,
55869931,Jnh,C01-14,,,55867517,,
55802190,SpgWkd,C01-15,,55800521,,,
55802677,SpgWkd,C01-15,,,55800539,,
55869583,Jnh,C01-15,,55867499,,,
55869930,Jnh,C01-15,,,55868005,,
55802697,SpgWkd,C01-16,,55800523,,,
55802698,SpgWkd,C01-16,,,55801061,,
55802484,SpgWkd,C01-2,pull0157,55799082,,,
55799092,SpgWkd,C01-2,,,55800603,55802590,
55802590,SpgWkd,C01-2,,55800326,,,55799092
55802530,SpgWkd,C01-2,,55801919,55801045,,
55802667,SpgWkd,C01-2,,,55801951,,
55837449,SpgStd,C01-2,,55837147,,,
55837726,SpgStd,C01-2,,,55837362,,
55841029,SpgSnd,C01-2,,55839658,,,
55841078,SpgSnd,C01-2,,,55839746,,
55877497,MmlD,C01-2,,55876072,,,
55877444,MmlD,C01-2,,,55876181,,
55869868,Jnh,C01-2,,55868613,,,
55866622,Jnh,C01-2,,55867415,55868613,,
55869855,Jnh,C01-2,,,55867985,,
55802560,SpgWkd,C01-3,,55800282,,,
55802562,SpgWkd,C01-3,,,55800953,,
55837550,SpgStd,C01-3,,55837155,,,
55837689,SpgStd,C01-3,,,55837345,,
55841108,SpgSnd,C01-3,,55839657,,,
55841049,SpgSnd,C01-3,,,55839660,,
55877541,MmlD,C01-3,,55876092,,,
55877452,MmlD,C01-3,,,55876095,,
55869795,Jnh,C01-3,,55867281,,,
55869844,Jnh,C01-3,,,55867459,,
55802563,SpgWkd,C01-4,,55800272,,,
55802404,SpgWkd,C01-4,,,55801032,,
55837469,SpgStd,C01-4,,55837278,,,
55837734,SpgStd,C01-4,,,55837363,,
55841042,SpgSnd,C01-4,pull0162,55840199,,,
55841066,SpgSnd,C01-4,,55839638,55840211,,
55841172,SpgSnd,C01-4,,,55839717,,
55877559,MmlD,C01-4,,55877179,,,
55877492,MmlD,C01-4,,55877163,55876146,,
55877581,MmlD,C01-4,,,55877098,,
55869641,Jnh,C01-4,,55866854,,,
55869817,Jnh,C01-4,,55867397,55866924,,
55869496,Jnh,C01-4,,55866879,55867969,,
55869453,Jnh,C01-4,,,55866946,,
55802628,SpgWkd,C01-5,,55799340,,,
55799362,SpgWkd,C01-5,,55800424,55801726,,
55802353,SpgWkd,C01-5,,,55800471,,
55837481,SpgStd,C01-5,,55837131,,,
55837544,SpgStd,C01-5,,,55837329,,
55841123,SpgSnd,C01-5,,55840744,,,
55841185,SpgSnd,C01-5,,,55840751,,
55877479,MmlD,C01-5,pull0163,55877041,,,
55877660,MmlD,C01-5,,55876073,55877046,,
55877562,MmlD,C01-5,,,55876152,,
55869404,Jnh,C01-5,,55867295,,,
55869856,Jnh,C01-5,,,55867986,,
55802263,SpgWkd,C01-6,,55800274,,,
55802369,SpgWkd,C01-6,,,55801046,,
55837657,SpgStd,C01-6,,55837150,,,
55837715,SpgStd,C01-6,,,55837353,,
55840983,SpgSnd,C01-6,,55839692,,,
55841148,SpgSnd,C01-6,,,55839681,,
55877565,MmlD,C01-6,,55876113,,,
55877566,MmlD,C01-6,,,55876151,,
55869460,Jnh,C01-6,,55867313,,,
55869724,Jnh,C01-6,,,55867993,,
55802440,SpgWkd,C01-7,,55800404,,,
55802309,SpgWkd,C01-7,,,55801023,,
55837577,SpgStd,C01-7,,55837128,,,
55837579,SpgStd,C01-7,,,55837265,,
55841048,SpgSnd,C01-7,,55839702,,,
55841176,SpgSnd,C01-7,,,55839716,,
55877407,MmlD,C01-7,,55876127,,,
55877451,MmlD,C01-7,,,55876110,,
55869798,Jnh,C01-7,,55867284,,,
55869852,Jnh,C01-7,,,55867863,,
55802259,SpgWkd,C01-8,,55800288,,,
55802207,SpgWkd,C01-8,,,55801047,,
55837608,SpgStd,C01-8,,55836203,,,
55837397,SpgStd,C01-8,,55837149,55836132,,
55837451,SpgStd,C01-8,,,55837339,,
55841155,SpgSnd,C01-8,,55839685,,,
55840995,SpgSnd,C01-8,,,55839703,,
55877484,MmlD,C01-8,,55876456,,,
55877462,MmlD,C01-8,,55876120,55876457,,
55877432,MmlD,C01-8,,,55876138,,
55869533,Jnh,C01-8,,55867299,,,
55869495,Jnh,C01-8,,,55867981,,
55802308,SpgWkd,C01-9,,55799253,,,
55802653,SpgWkd,C01-9,,,55801048,,
55837591,SpgStd,C01-9,,55837129,,,
55837593,SpgStd,C01-9,,,55837266,,
55841009,SpgSnd,C01-9,,55839684,,,
55840978,SpgSnd,C01-9,,,55839744,,
55877426,MmlD,C01-9,,55876119,,,
55877483,MmlD,C01-9,,,55876143,,
55869781,Jnh,C01-9,,55867287,,,
55869857,Jnh,C01-9,,,55867988,,
55837710,SpgStd,C07-15,,55836090,,,
55837500,SpgStd,C07-15,,,55836102,,
55837592,SpgStd,C07-16,,55836069,,,
55837555,SpgStd,C07-16,,,55836077,,
55869484,Jnh,C07-16,pull0214,55867037,,,
55869643,Jnh,C07-16,,,55867115,,
55802354,SpgWkd,C07-17,,55800599,,,
55802553,SpgWkd,C07-17,,55800044,55800605,,
55802554,SpgWkd,C07-17,,,55800112,,
55837648,SpgStd,C07-17,,55836078,,,
55837649,SpgStd,C07-17,,,55836088,,
55869828,Jnh,C07-17,pull0214,55867048,,,
55869665,Jnh,C07-17,,,55867130,,
55802580,SpgWkd,C07-18,pull0214,55800008,,,
55802264,SpgWkd,C07-18,,,55800089,,
55869955,Jnh,C07-18,pull0214,55867052,,,
55869571,Jnh,C07-18,,,55867128,,
55802601,SpgWkd,C07-19,pull0214,55800019,,,
55802602,SpgWkd,C07-19,,,55800105,,
55869940,Jnh,C07-19,pull0214,55867041,,,
55869667,Jnh,C07-19,,,55867146,,
55802713,SpgWkd,C07-20,pull0214,55800024,,,
55802462,SpgWkd,C07-20,,,55800103,,
55869832,Jnh,C07-20,,55866521,,,
55868463,Jnh,C07-20,,55867086,55866521,,
55869609,Jnh,C07-20,,,55867124,,
55802374,SpgWkd,C07-21,pull0214,55800012,,,
55802280,SpgWkd,C07-21,,,55800122,,
55869552,Jnh,C07-21,pull0214,55867071,,,
55869941,Jnh,C07-21,,,55867136,,
55802492,SpgWkd,C07-22,,55799257,,,
55801561,SpgWkd,C07-22,,55800059,55799257,,
55802346,SpgWkd,C07-22,,,55800099,,
55869853,Jnh,C07-22,,55868342,,,
55869744,Jnh,C07-22,,,55867252,,
55802703,SpgWkd,C07-23,pull0214,55800181,,,
55802436,SpgWkd,C07-23,,,55801458,,
55869900,Jnh,C07-23,pull0214,55867188,,,
55869572,Jnh,C07-23,,,55868362,,
55802733,SpgWkd,C07-24,,55801439,,,
55802328,SpgWkd,C07-24,,,55799980,,
55869919,Jnh,C07-24,,55868347,,,
55869592,Jnh,C07-24,,,55868366,,
55802660,SpgWkd,C07-25,pull0214,55800149,,,
55802540,SpgWkd,C07-25,,,55801459,,
55869895,Jnh,C07-25,,55868344,,,
55869545,Jnh,C07-25,,,55868364,,
55802690,SpgWkd,C07-26,,55801444,,,
55802467,SpgWkd,C07-26,,,55801463,,
55869563,Jnh,C07-26,,55868368,,,
55869876,Jnh,C07-26,,,55868370,,
55802740,SpgWkd,C07-27,,55801441,,,
55802741,SpgWkd,C07-27,,,55801461,,
55869799,Jnh,C07-27,,55868336,,,
55869668,Jnh,C07-27,,,55867161,,
55802585,SpgWkd,C07-28,,55801433,,,
55802235,SpgWkd,C07-28,,,55801437,,
55869826,Jnh,C07-28,,55868339,,,
55869646,Jnh,C07-28,,,55868343,,
55841035,SpgSnd,C08-15,,55839392,,,
55841133,SpgSnd,C08-15,,55840815,55839396,,
55841134,SpgSnd,C08-15,,,55840811,,
55877552,MmlD,C08-15,,55875811,,,
55877459,MmlD,C08-15,,,55875814,,
55841115,SpgSnd,C08-16,,55839380,,,
55841008,SpgSnd,C08-16,,,55839535,,
55877524,MmlD,C08-16,,55875815,,,
55877491,MmlD,C08-16,,,55875816,,
55841242,SpgSnd,C08-17,,55839533,,,
55841062,SpgSnd,C08-17,,,55839541,,
55877441,MmlD,C08-17,,55875827,,,
