deadhead_id,arrival_time,departure_time,stop_id,location_sequence,shape_dist_traveled,ops_location_id
55846051,11:11:00,11:11:00,178,1,,
55846051,11:20:00,11:20:00,,2,,47800
55846052,19:35:00,19:35:00,33,1,,
55846052,19:45:00,19:45:00,,2,,47800
55846053,19:28:00,19:28:00,900,1,,
55846053,19:47:00,19:47:00,899,2,,
55846054,09:36:00,09:36:00,899,1,,
55846054,09:52:00,09:52:00,,2,,47800
55846055,05:58:00,05:58:00,,1,,47800
55846055,06:13:00,06:13:00,899,2,,
55846056,10:30:00,10:30:00,6551,1,,
55846056,10:43:00,10:43:00,,2,,47800
55846057,13:40:00,13:40:00,6551,1,,
55846057,13:53:00,13:53:00,,2,,47800
55846058,17:10:00,17:10:00,178,1,,
55846058,17:27:00,17:27:00,113,2,,
55846059,05:48:00,05:48:00,,1,,47800
55846059,06:05:00,06:05:00,8178,2,,
55846060,19:22:00,19:22:00,1026,1,,
55846060,19:46:00,19:46:00,,2,,47800
55846061,09:15:00,09:15:00,899,1,,
55846061,09:31:00,09:31:00,,2,,47800
55846062,08:22:00,08:22:00,899,1,,
55846062,08:38:00,08:38:00,,2,,47800
55846063,20:13:00,20:13:00,900,1,,
55846063,20:34:00,20:34:00,,2,,47800
55846064,06:08:00,06:08:00,,1,,47800
55846064,06:24:00,06:24:00,900,2,,
55846065,11:20:00,11:20:00,900,1,,
55846065,11:41:00,11:41:00,,2,,47800
55846066,09:28:00,09:28:00,17861,1,,
55846066,09:41:00,09:41:00,,2,,47800
55846067,13:05:00,13:05:00,,1,,47800
55846067,13:20:00,13:20:00,899,2,,
55846068,12:54:00,12:54:00,7600,1,,
55846068,13:21:00,13:21:00,,2,,47800
55846069,17:04:00,17:04:00,,1,,47800
55846069,17:15:00,17:15:00,178,2,,
55846070,15:38:00,15:38:00,,1,,47800
55846070,15:51:00,15:51:00,175,2,,
55846071,05:07:00,05:07:00,,1,,47800
55846071,05:22:00,05:22:00,900,2,,
55846072,06:19:00,06:19:00,,1,,47800
55846072,06:40:00,06:40:00,994,2,,
55846073,12:21:00,12:21:00,8178,1,,
55846073,12:44:00,12:44:00,,2,,47800
55846074,13:00:00,13:00:00,,1,,47800
55846074,13:15:00,13:15:00,6551,2,,
55846075,06:28:00,06:28:00,,1,,47800
55846075,06:44:00,06:44:00,900,2,,
55846076,05:45:00,05:45:00,,1,,47800
55846076,05:55:00,05:55:00,17863,2,,
55846077,10:35:00,10:35:00,,1,,47800
55846077,10:50:00,10:50:00,903,2,,
55846078,10:18:00,10:18:00,38155,1,,
55846078,10:45:00,10:45:00,,2,,47800
55846079,13:07:00,13:07:00,899,1,,
55846079,13:23:00,13:23:00,,2,,47800
55846080,05:44:00,05:44:00,,1,,47800
55846080,06:15:00,06:15:00,7724,2,,
55846081,21:10:00,21:10:00,903,1,,
55846081,21:29:00,21:29:00,,2,,47800
55846082,14:28:00,14:28:00,,1,,47800
55846082,14:40:00,14:40:00,16535,2,,
55846083,14:05:00,14:05:00,,1,,47800
55846083,14:20:00,14:20:00,899,2,,
55846084,15:02:00,15:02:00,,1,,47800
55846084,15:17:00,15:17:00,899,2,,
55846085,11:40:00,11:40:00,,1,,47800
55846085,11:55:00,11:55:00,899,2,,
55846086,12:45:00,12:45:00,,1,,47800
55846086,13:00:00,13:00:00,899,2,,
55846087,13:40:00,13:40:00,,1,,47800
55846087,13:55:00,13:55:00,899,2,,
55846088,08:46:00,08:46:00,899,1,,
55846088,09:02:00,09:02:00,,2,,47800
55846089,18:58:00,18:58:00,900,1,,
55846089,19:19:00,19:19:00,,2,,47800
55846090,06:47:00,06:47:00,,1,,47800
55846090,06:55:00,06:55:00,29004,2,,
55846091,06:01:00,06:01:00,,1,,47800
55846091,06:25:00,06:25:00,38155,2,,
55846092,05:17:00,05:17:00,,1,,47800
55846092,05:30:00,05:30:00,899,2,,
55846093,06:15:00,06:15:00,,1,,47800
55846093,06:30:00,06:30:00,903,2,,
55846094,10:51:00,10:51:00,6551,1,,
55846094,11:04:00,11:04:00,,2,,47800
55846095,20:22:00,20:22:00,8178,1,,
55846095,20:45:00,20:45:00,,2,,47800
55846096,11:38:00,11:38:00,900,1,,
55846096,11:59:00,11:59:00,,2,,47800
55846097,18:51:00,18:51:00,8178,1,,
55846097,19:14:00,19:14:00,,2,,47800
55846098,06:05:00,06:05:00,,1,,47800
55846098,06:15:00,06:15:00,17863,2,,
55846099,09:08:00,09:08:00,,1,,47800
55846099,09:25:00,09:25:00,8178,2,,
55846100,05:37:00,05:37:00,,1,,47800
55846100,05:58:00,05:58:00,1026,2,,
55846101,05:45:00,05:45:00,,1,,47800
55846101,06:00:00,06:00:00,903,2,,
55846102,16:31:00,16:31:00,323,1,,
55846102,16:51:00,16:51:00,,2,,47800
55846103,06:18:00,06:18:00,,1,,47800
55846103,06:35:00,06:35:00,8178,2,,
55846104,06:00:00,06:00:00,,1,,47800
55846104,06:25:00,06:25:00,7600,2,,
55846105,06:52:00,06:52:00,,1,,47800
55846105,07:08:00,07:08:00,900,2,,
55846106,09:36:00,09:36:00,903,1,,
55846106,09:40:00,09:40:00,900,2,,
55846107,21:20:00,21:20:00,178,1,,
55846107,21:29:00,21:29:00,,2,,47800
55846108,06:49:00,06:49:00,,1,,47800
55846108,07:00:00,07:00:00,178,2,,
55846109,06:35:00,06:35:00,,1,,47800
55846109,06:50:00,06:50:00,17863,2,,
55846110,06:04:00,06:04:00,,1,,47800
55846110,06:20:00,06:20:00,900,2,,
55846111,17:21:00,17:21:00,113,1,,
55846111,17:36:00,17:36:00,,2,,47800
55846112,05:44:00,05:44:00,,1,,47800
55846112,06:20:00,06:20:00,91852,2,,
55846113,05:57:00,05:57:00,,1,,47800
55846113,06:30:00,06:30:00,88333,2,,
55846114,05:17:00,05:17:00,,1,,47800
55846114,05:50:00,05:50:00,88333,2,,
55846115,17:01:00,17:01:00,899,1,,
55846115,17:17:00,17:17:00,,2,,47800
55846116,18:52:00,18:52:00,899,1,,
55846116,19:08:00,19:08:00,,2,,47800
55846117,18:36:00,18:36:00,323,1,,
55846117,18:56:00,18:56:00,,2,,47800
55846118,20:00:00,20:00:00,900,1,,
55846118,20:21:00,20:21:00,,2,,47800
55846119,19:10:00,19:10:00,1026,1,,
55846119,19:34:00,19:34:00,,2,,47800
55846120,13:20:00,13:20:00,,1,,47800
55846120,13:40:00,13:40:00,323,2,,
55846121,10:42:00,10:42:00,903,1,,
55846121,11:01:00,11:01:00,,2,,47800
55846122,07:18:00,07:18:00,,1,,47800
55846122,07:33:00,07:33:00,17863,2,,
55846123,07:10:00,07:10:00,,1,,47800
55846123,07:25:00,07:25:00,17863,2,,
55846124,08:54:00,08:54:00,899,1,,
55846124,09:10:00,09:10:00,,2,,47800
55846125,18:58:00,18:58:00,323,1,,
55846125,19:21:00,19:21:00,33,2,,
55846126,16:17:00,16:17:00,,1,,47800
55846126,16:35:00,16:35:00,6551,2,,
55846127,13:15:00,13:15:00,,1,,47800
55846127,13:30:00,13:30:00,899,2,,
55846128,13:25:00,13:25:00,,1,,47800
55846128,13:40:00,13:40:00,17863,2,,
55846129,10:15:00,10:15:00,17861,1,,
55846129,10:28:00,10:28:00,,2,,47800
55846130,04:38:00,04:38:00,,1,,47800
55846130,04:55:00,04:55:00,11366,2,,
55846131,10:40:00,10:40:00,,1,,47800
55846131,10:55:00,10:55:00,6551,2,,
55846132,09:27:00,09:27:00,899,1,,
55846132,09:43:00,09:43:00,,2,,47800
55846133,04:47:00,04:47:00,,1,,47800
55846133,05:02:00,05:02:00,900,2,,
55846134,14:10:00,14:10:00,,1,,47800
55846134,14:25:00,14:25:00,11802,2,,
55846135,08:31:00,08:31:00,899,1,,
55846135,08:46:00,08:46:00,6551,2,,
55846136,14:35:00,14:35:00,,1,,47800
55846136,14:50:00,14:50:00,899,2,,
55846137,06:16:00,06:16:00,,1,,47800
55846137,06:32:00,06:32:00,900,2,,
55846138,12:18:00,12:18:00,,1,,47800
55846138,12:35:00,12:35:00,8178,2,,
55846139,09:37:00,09:37:00,900,1,,
55846139,09:58:00,09:58:00,,2,,47800
55846140,06:15:00,06:15:00,,1,,47800
55846140,06:25:00,06:25:00,17863,2,,
55846141,10:11:00,10:11:00,29001,1,,
55846141,10:27:00,10:27:00,,2,,47800
55846142,10:04:00,10:04:00,6551,1,,
55846142,10:17:00,10:17:00,,2,,47800
55846143,14:32:00,14:32:00,,1,,47800
55846143,14:40:00,14:40:00,29004,2,,
55846144,19:20:00,19:20:00,17861,1,,
55846144,19:33:00,19:33:00,,2,,47800
55846145,15:31:00,15:31:00,,1,,47800
55846145,15:50:00,15:50:00,8178,2,,
55846146,19:21:00,19:21:00,8178,1,,
55846146,19:44:00,19:44:00,,2,,47800
55846147,19:41:00,19:41:00,29001,1,,
55846147,19:57:00,19:57:00,,2,,47800
55846148,14:39:00,14:39:00,,1,,47800
55846148,15:10:00,15:10:00,7724,2,,
55846149,19:49:00,19:49:00,899,1,,
55846149,20:05:00,20:05:00,,2,,47800
55846150,10:30:00,10:30:00,,1,,47800
55846150,10:55:00,10:55:00,7600,2,,
55846151,19:59:00,19:59:00,33,1,,
55846151,20:09:00,20:09:00,,2,,47800
55846152,15:15:00,15:15:00,,1,,47800
55846152,15:30:00,15:30:00,903,2,,
55846153,19:56:00,19:56:00,903,1,,
55846153,20:15:00,20:15:00,,2,,47800
55846154,19:52:00,19:52:00,8178,1,,
55846154,20:15:00,20:15:00,,2,,47800
55846155,15:28:00,15:28:00,,1,,47800
55846155,15:43:00,15:43:00,6551,2,,
55846156,20:14:00,20:14:00,1994,1,,
55846156,20:38:00,20:38:00,,2,,47800
55846157,11:28:00,11:28:00,,1,,47800
55846157,11:45:00,11:45:00,8178,2,,
55846158,20:39:00,20:39:00,899,1,,
55846158,20:55:00,20:55:00,,2,,47800
55846159,11:15:00,11:15:00,,1,,47800
55846159,11:30:00,11:30:00,6551,2,,
55846160,16:35:00,16:35:00,,1,,47800
55846160,16:50:00,16:50:00,903,2,,
55846161,21:18:00,21:18:00,17861,1,,
55846161,21:31:00,21:31:00,,2,,47800
55846162,09:36:00,09:36:00,6551,1,,
55846162,09:49:00,09:49:00,,2,,47800
55846163,05:30:00,05:30:00,,1,,47800
55846163,05:50:00,05:50:00,323,2,,
55846164,09:34:00,09:34:00,17862,1,,
55846164,09:47:00,09:47:00,,2,,47800
55846165,06:09:00,06:09:00,,1,,47800
55846165,06:30:00,06:30:00,994,2,,
55846166,14:02:00,14:02:00,,1,,47800
55846166,14:10:00,14:10:00,13,2,,
55846167,14:59:00,14:59:00,,1,,47800
55846167,15:15:00,15:15:00,900,2,,
55846168,15:40:00,15:40:00,,1,,47800
55846168,15:50:00,15:50:00,31255,2,,
55846169,09:10:00,09:10:00,8178,1,,
55846169,09:33:00,09:33:00,,2,,47800
55846170,09:19:00,09:19:00,6551,1,,
55846170,09:32:00,09:32:00,,2,,47800
55846171,15:10:00,15:10:00,,1,,47800
55846171,15:20:00,15:20:00,31255,2,,
55846172,06:15:00,06:15:00,,1,,47800
55846172,06:25:00,06:25:00,17863,2,,
55846173,09:15:00,09:15:00,17862,1,,
55846173,09:28:00,09:28:00,,2,,47800
55846174,09:50:00,09:50:00,6551,1,,
55846174,10:03:00,10:03:00,,2,,47800
55846175,06:29:00,06:29:00,,1,,47800
55846175,06:50:00,06:50:00,1026,2,,
55846176,16:02:00,16:02:00,,1,,47800
55846176,16:20:00,16:20:00,6551,2,,
55846177,06:39:00,06:39:00,,1,,47800
55846177,06:50:00,06:50:00,210,2,,
55846178,09:32:00,09:32:00,210,1,,
55846178,09:42:00,09:42:00,,2,,47800
55846179,06:43:00,06:43:00,,1,,47800
55846179,06:59:00,06:59:00,900,2,,
55846180,19:30:00,19:30:00,33,1,,
55846180,19:40:00,19:40:00,,2,,47800
55846181,19:56:00,19:56:00,17861,1,,
55846181,20:09:00,20:09:00,,2,,47800
55846182,21:09:00,21:09:00,899,1,,
55846182,21:25:00,21:25:00,,2,,47800
55846183,21:21:00,21:21:00,33,1,,
55846183,21:31:00,21:31:00,,2,,47800
55846184,21:13:00,21:13:00,7600,1,,
55846184,21:40:00,21:40:00,,2,,47800
55889934,19:20:00,19:20:00,10642,1,,
55889934,19:24:00,19:24:00,11939,2,,
55889935,07:10:00,07:10:00,1332,1,,
55889935,07:22:00,07:22:00,875,2,,
55890010,07:15:00,07:15:00,926,1,,
55890010,07:28:00,07:28:00,21917,2,,
55890064,19:51:00,19:51:00,797,1,,
55890064,20:08:00,20:08:00,18511,2,,
55890585,09:37:00,09:37:00,10642,1,,
55890585,09:46:00,09:46:00,797,2,,
55890853,16:16:00,16:16:00,875,1,,
55890853,16:21:00,16:21:00,,2,,90000
55890893,15:16:00,15:16:00,,1,,90000
55890893,15:45:00,15:45:00,42819,2,,
55891169,21:50:00,21:50:00,334,1,,
55891169,22:06:00,22:06:00,,2,,90000
55891170,07:25:00,07:25:00,11780,1,,
55891170,07:44:00,07:44:00,11939,2,,
55891174,25:25:00,25:25:00,334,1,,
55891174,25:38:00,25:38:00,,2,,90000
55891184,23:05:00,23:05:00,334,1,,
55891184,23:18:00,23:18:00,,2,,90000
55891210,15:56:00,15:56:00,,1,,90000
55891210,16:01:00,16:01:00,875,2,,
55891211,15:15:00,15:15:00,,1,,90000
55891211,15:20:00,15:20:00,10642,2,,
55891212,15:58:00,15:58:00,10642,1,,
55891212,16:03:00,16:03:00,,2,,90000
55891213,20:25:00,20:25:00,,1,,90000
55891213,20:30:00,20:30:00,875,2,,
55891214,06:19:00,06:19:00,,1,,90000
55891214,06:35:00,06:35:00,18511,2,,
55891215,06:02:00,06:02:00,,1,,90000
55891215,06:15:00,06:15:00,11839,2,,
55891216,14:42:00,14:42:00,5263,1,,
55891216,14:49:00,14:49:00,797,2,,
55891217,15:10:00,15:10:00,,1,,90000
55891217,15:15:00,15:15:00,10642,2,,
55891218,16:24:00,16:24:00,,1,,90000
55891218,16:29:00,16:29:00,875,2,,
55891219,18:45:00,18:45:00,10642,1,,
55891219,18:50:00,18:50:00,,2,,90000
55891220,23:45:00,23:45:00,875,1,,
55891220,23:48:00,23:48:00,,2,,90000
55891221,08:52:00,08:52:00,875,1,,
55891221,09:01:00,09:01:00,11531,2,,
55891222,13:45:00,13:45:00,,1,,90000
55891222,13:50:00,13:50:00,10642,2,,
55891223,06:04:00,06:04:00,,1,,90000
55891223,06:09:00,06:09:00,10642,2,,
55891224,13:58:00,13:58:00,,1,,90000
55891224,14:15:00,14:15:00,11780,2,,
55891225,16:33:00,16:33:00,875,1,,
55891225,16:38:00,16:38:00,,2,,90000
55891226,14:29:00,14:29:00,,1,,90000
55891226,14:50:00,14:50:00,17862,2,,
55891227,14:26:00,14:26:00,,1,,90000
55891227,14:31:00,14:31:00,875,2,,
55891228,06:43:00,06:43:00,,1,,90000
55891228,07:00:00,07:00:00,334,2,,
55891229,15:12:00,15:12:00,,1,,90000
55891229,15:17:00,15:17:00,875,2,,
55891230,18:42:00,18:42:00,334,1,,
55891230,18:58:00,18:58:00,,2,,90000
55891231,10:32:00,10:32:00,875,1,,
55891231,10:37:00,10:37:00,,2,,90000
55891232,19:11:00,19:11:00,797,1,,
55891232,19:22:00,19:22:00,,2,,90000
55891233,11:12:00,11:12:00,10642,1,,
55891233,11:17:00,11:17:00,,2,,90000
55891234,22:13:00,22:13:00,10642,1,,
55891234,22:16:00,22:16:00,,2,,90000
55891235,18:47:00,18:47:00,875,1,,
55891235,18:52:00,18:52:00,,2,,90000
55891236,14:55:00,14:55:00,,1,,90000
55891236,15:00:00,15:00:00,10642,2,,
55891237,10:38:00,10:38:00,10833,1,,
55891237,11:03:00,11:03:00,,2,,90000
55891238,16:07:00,16:07:00,,1,,90000
55891238,16:12:00,16:12:00,875,2,,
55891239,18:37:00,18:37:00,10642,1,,
55891239,18:42:00,18:42:00,,2,,90000
55891240,11:10:00,11:10:00,,1,,90000
55891240,11:15:00,11:15:00,10642,2,,
55891241,22:27:00,22:27:00,,1,,90000
55891241,22:30:00,22:30:00,10642,2,,
55891242,10:53:00,10:53:00,10642,1,,
55891242,10:58:00,10:58:00,,2,,90000
55891243,19:02:00,19:02:00,10642,1,,
55891243,19:07:00,19:07:00,,2,,90000
55891244,05:15:00,05:15:00,,1,,90000
55891244,05:35:00,05:35:00,6411,2,,
55891245,06:03:00,06:03:00,,1,,90000
55891245,06:08:00,06:08:00,875,2,,
55891246,10:54:00,10:54:00,,1,,90000
55891246,11:05:00,11:05:00,797,2,,
55891247,13:09:00,13:09:00,,1,,90000
55891247,13:14:00,13:14:00,875,2,,
55891248,21:43:00,21:43:00,10642,1,,
55891248,21:48:00,21:48:00,,2,,90000
55891249,14:01:00,14:01:00,,1,,90000
55891249,14:06:00,14:06:00,875,2,,
55891250,21:16:00,21:16:00,,1,,90000
55891250,21:21:00,21:21:00,875,2,,
55891251,06:50:00,06:50:00,,1,,90000
55891251,06:55:00,06:55:00,10642,2,,
55891252,15:28:00,15:28:00,797,1,,
55891252,15:39:00,15:39:00,,2,,90000
55891253,15:05:00,15:05:00,10642,1,,
55891253,15:10:00,15:10:00,,2,,90000
55891254,04:52:00,04:52:00,,1,,90000
55891254,04:55:00,04:55:00,875,2,,
55891255,09:01:00,09:01:00,334,1,,
55891255,09:17:00,09:17:00,,2,,90000
55891256,06:00:00,06:00:00,,1,,90000
55891256,06:20:00,06:20:00,70618,2,,
55891257,11:10:00,11:10:00,10642,1,,
55891257,11:15:00,11:15:00,,2,,90000
55891258,16:30:00,16:30:00,,1,,90000
55891258,16:35:00,16:35:00,10642,2,,
55891259,12:00:00,12:00:00,,1,,90000
55891259,12:05:00,12:05:00,10642,2,,
55891260,11:10:00,11:10:00,10642,1,,
55891260,11:15:00,11:15:00,,2,,90000
55891261,19:44:00,19:44:00,10642,1,,
55891261,19:49:00,19:49:00,,2,,90000
55891262,05:08:00,05:08:00,,1,,90000
55891262,05:11:00,05:11:00,10642,2,,
55891263,18:43:00,18:43:00,10642,1,,
55891263,18:48:00,18:48:00,,2,,90000
55891264,06:40:00,06:40:00,,1,,90000
55891264,06:45:00,06:45:00,10642,2,,
55891265,19:15:00,19:15:00,334,1,,
55891265,19:31:00,19:31:00,,2,,90000
55891266,09:00:00,09:00:00,875,1,,
55891266,09:05:00,09:05:00,,2,,90000
55891267,08:40:00,08:40:00,875,1,,
55891267,08:45:00,08:45:00,11939,2,,
55891268,20:38:00,20:38:00,,1,,90000
55891268,20:43:00,20:43:00,875,2,,
55891269,14:01:00,14:01:00,,1,,90000
55891269,14:18:00,14:18:00,11780,2,,
55891270,16:57:00,16:57:00,10642,1,,
55891270,17:02:00,17:02:00,,2,,90000
55891271,08:04:00,08:04:00,10642,1,,
55891271,08:09:00,08:09:00,,2,,90000
55891272,05:51:00,05:51:00,,1,,90000
55891272,06:15:00,06:15:00,774,2,,
55891273,21:10:00,21:10:00,,1,,90000
55891273,21:15:00,21:15:00,10642,2,,
55891274,06:59:00,06:59:00,1332,1,,
55891274,07:11:00,07:11:00,875,2,,
55891275,19:06:00,19:06:00,1939,1,,
55891275,19:11:00,19:11:00,,2,,90000
55891276,19:03:00,19:03:00,10642,1,,
55891276,19:08:00,19:08:00,,2,,90000
55891277,15:15:00,15:15:00,,1,,90000
55891277,15:20:00,15:20:00,10642,2,,
55891278,14:16:00,14:16:00,,1,,90000
55891278,14:20:00,14:20:00,11939,2,,
55891279,08:48:00,08:48:00,10642,1,,
55891279,08:53:00,08:53:00,,2,,90000
55891280,05:53:00,05:53:00,,1,,90000
55891280,06:16:00,06:16:00,42819,2,,
55891281,06:18:00,06:18:00,,1,,90000
55891281,06:23:00,06:23:00,10642,2,,
55891282,06:15:00,06:15:00,,1,,90000
55891282,06:20:00,06:20:00,10642,2,,
55891283,08:57:00,08:57:00,10642,1,,
55891283,09:02:00,09:02:00,,2,,90000
55891284,19:12:00,19:12:00,10642,1,,
55891284,19:17:00,19:17:00,,2,,90000
55891285,15:36:00,15:36:00,10642,1,,
55891285,15:41:00,15:41:00,,2,,90000
55891286,11:02:00,11:02:00,875,1,,
55891286,11:07:00,11:07:00,,2,,90000
55891287,15:56:00,15:56:00,875,1,,
55891287,16:01:00,16:01:00,,2,,90000
55891288,18:20:00,18:20:00,875,1,,
55891288,18:25:00,18:25:00,,2,,90000
55891289,13:31:00,13:31:00,,1,,90000
55891289,13:36:00,13:36:00,875,2,,
55891290,06:31:00,06:31:00,,1,,90000
55891290,06:36:00,06:36:00,875,2,,
55891291,17:10:00,17:10:00,,1,,90000
55891291,17:15:00,17:15:00,10642,2,,
55891292,09:55:00,09:55:00,,1,,90000
55891292,10:00:00,10:00:00,10642,2,,
55891293,14:38:00,14:38:00,,1,,90000
55891293,14:43:00,14:43:00,875,2,,
55891294,17:59:00,17:59:00,10642,1,,
55891294,18:04:00,18:04:00,,2,,90000
55891295,16:00:00,16:00:00,,1,,90000
55891295,16:05:00,16:05:00,10642,2,,
55891296,05:36:00,05:36:00,,1,,90000
55891296,05:56:00,05:56:00,70618,2,,
55891297,21:53:00,21:53:00,875,1,,
55891297,21:58:00,21:58:00,,2,,90000
55891298,09:05:00,09:05:00,875,1,,
55891298,09:10:00,09:10:00,,2,,90000
55891299,05:36:00,05:36:00,,1,,90000
55891299,05:41:00,05:41:00,875,2,,
55891300,14:08:00,14:08:00,10833,1,,
55891300,14:21:00,14:21:00,42819,2,,
55891301,09:25:00,09:25:00,10642,1,,
55891301,09:29:00,09:29:00,11939,2,,
55891302,20:27:00,20:27:00,,1,,90000
55891302,20:32:00,20:32:00,875,2,,
55891303,19:41:00,19:41:00,1939,1,,
55891303,19:46:00,19:46:00,,2,,90000
55891304,13:29:00,13:29:00,,1,,90000
55891304,13:40:00,13:40:00,1346,2,,
55891305,20:45:00,20:45:00,875,1,,
55891305,20:50:00,20:50:00,,2,,90000
55891306,14:59:00,14:59:00,10642,1,,
55891306,15:04:00,15:04:00,,2,,90000
55891307,14:46:00,14:46:00,10642,1,,
55891307,14:51:00,14:51:00,,2,,90000
55891308,13:58:00,13:58:00,,1,,90000
55891308,14:15:00,14:15:00,11780,2,,
55891309,06:03:00,06:03:00,,1,,90000
55891309,06:19:00,06:19:00,18511,2,,
55891310,16:33:00,16:33:00,10642,1,,
55891310,16:38:00,16:38:00,,2,,90000
55891311,21:38:00,21:38:00,10642,1,,
55891311,21:43:00,21:43:00,,2,,90000
55891312,15:51:00,15:51:00,,1,,90000
55891312,15:56:00,15:56:00,875,2,,
55891313,09:49:00,09:49:00,10833,1,,
55891313,10:14:00,10:14:00,,2,,90000
55891314,15:19:00,15:19:00,10642,1,,
55891314,15:24:00,15:24:00,,2,,90000
55891315,14:12:00,14:12:00,1939,1,,
55891315,14:16:00,14:16:00,875,2,,
55891316,08:53:00,08:53:00,11531,1,,
55891316,09:02:00,09:02:00,875,2,,
55891317,05:26:00,05:26:00,,1,,90000
55891317,05:29:00,05:29:00,10642,2,,
55891318,12:27:00,12:27:00,,1,,90000
55891318,12:50:00,12:50:00,10833,2,,
55891319,12:35:00,12:35:00,,1,,90000
55891319,12:40:00,12:40:00,10642,2,,
55891320,06:13:00,06:13:00,,1,,90000
55891320,06:18:00,06:18:00,875,2,,
55891321,22:54:00,22:54:00,10642,1,,
55891321,22:57:00,22:57:00,,2,,90000
55891322,22:26:00,22:26:00,875,1,,
55891322,22:29:00,22:29:00,,2,,90000
55891323,05:50:00,05:50:00,,1,,90000
55891323,05:55:00,05:55:00,875,2,,
55891324,21:00:00,21:00:00,,1,,90000
55891324,21:05:00,21:05:00,10642,2,,
55891325,14:30:00,14:30:00,10642,1,,
55891325,14:35:00,14:35:00,,2,,90000
55891326,11:25:00,11:25:00,,1,,90000
55891326,11:30:00,11:30:00,10642,2,,
55891327,05:22:00,05:22:00,,1,,90000
55891327,05:25:00,05:25:00,10642,2,,
55891328,06:19:00,06:19:00,,1,,90000
55891328,06:35:00,06:35:00,5263,2,,
55891329,18:56:00,18:56:00,853,1,,
55891329,19:13:00,19:13:00,,2,,90000
55891330,18:10:00,18:10:00,10642,1,,
55891330,18:15:00,18:15:00,,2,,90000
55891331,06:02:00,06:02:00,,1,,90000
55891331,06:18:00,06:18:00,334,2,,
55891332,25:43:00,25:43:00,10642,1,,
55891332,25:46:00,25:46:00,,2,,90000
55891333,13:02:00,13:02:00,875,1,,
55891333,13:07:00,13:07:00,,2,,90000
55891334,12:26:00,12:26:00,,1,,90000
55891334,12:30:00,12:30:00,11939,2,,
55891335,12:29:00,12:29:00,10642,1,,
55891335,12:34:00,12:34:00,,2,,90000
55891336,22:22:00,22:22:00,875,1,,
55891336,22:25:00,22:25:00,,2,,90000
55891337,20:15:00,20:15:00,334,1,,
55891337,20:31:00,20:31:00,,2,,90000
55891338,06:45:00,06:45:00,,1,,90000
55891338,07:10:00,07:10:00,820,2,,
55891339,16:30:00,16:30:00,875,1,,
55891339,16:35:00,16:35:00,,2,,90000
55891340,18:14:00,18:14:00,10642,1,,
55891340,18:19:00,18:19:00,,2,,90000
55891341,12:57:00,12:57:00,,1,,90000
55891341,13:20:00,13:20:00,42819,2,,
55891342,17:40:00,17:40:00,,1,,90000
55891342,17:45:00,17:45:00,10642,2,,
55891343,20:42:00,20:42:00,875,1,,
55891343,20:47:00,20:47:00,,2,,90000
55891344,14:45:00,14:45:00,,1,,90000
55891344,14:50:00,14:50:00,10642,2,,
55891345,07:25:00,07:25:00,926,1,,
55891345,07:57:00,07:57:00,,2,,90000
55891346,04:42:00,04:42:00,,1,,90000
55891346,04:45:00,04:45:00,875,2,,
55891347,14:27:00,14:27:00,10642,1,,
55891347,14:32:00,14:32:00,,2,,90000
55891348,12:40:00,12:40:00,1939,1,,
55891348,12:45:00,12:45:00,,2,,90000
55891349,05:34:00,05:34:00,,1,,90000
55891349,05:45:00,05:45:00,1747,2,,
55891350,10:57:00,10:57:00,797,1,,
55891350,11:08:00,11:08:00,,2,,90000
55891351,20:15:00,20:15:00,10642,1,,
55891351,20:20:00,20:20:00,,2,,90000
55891352,09:09:00,09:09:00,875,1,,
55891352,09:14:00,09:14:00,,2,,90000
55891353,25:38:00,25:38:00,875,1,,
55891353,25:41:00,25:41:00,,2,,90000
55891354,14:10:00,14:10:00,,1,,90000
55891354,14:15:00,14:15:00,875,2,,
55891355,05:35:00,05:35:00,,1,,90000
55891355,05:40:00,05:40:00,10642,2,,
55891356,09:37:00,09:37:00,1939,1,,
55891356,09:42:00,09:42:00,,2,,90000
55891357,14:51:00,14:51:00,,1,,90000
55891357,15:15:00,15:15:00,964,2,,
55891358,18:34:00,18:34:00,10642,1,,
55891358,18:39:00,18:39:00,,2,,90000
55891359,19:08:00,19:08:00,10642,1,,
55891359,19:13:00,19:13:00,,2,,90000
55891360,09:17:00,09:17:00,10642,1,,
55891360,09:22:00,09:22:00,,2,,90000
55891361,07:07:00,07:07:00,1332,1,,
55891361,07:19:00,07:19:00,10642,2,,
55891362,20:07:00,20:07:00,875,1,,
55891362,20:12:00,20:12:00,,2,,90000
55891363,09:24:00,09:24:00,10642,1,,
55891363,09:29:00,09:29:00,,2,,90000
55891364,15:32:00,15:32:00,10642,1,,
55891364,15:37:00,15:37:00,,2,,90000
55891365,18:32:00,18:32:00,10642,1,,
55891365,18:37:00,18:37:00,,2,,90000
55891366,05:44:00,05:44:00,,1,,90000
55891366,05:49:00,05:49:00,875,2,,
55891367,10:02:00,10:02:00,875,1,,
55891367,10:07:00,10:07:00,,2,,90000
55891368,05:49:00,05:49:00,,1,,90000
55891368,05:54:00,05:54:00,10642,2,,
55891369,05:54:00,05:54:00,,1,,90000
55891369,05:59:00,05:59:00,10642,2,,
55891370,07:44:00,07:44:00,10642,1,,
55891370,07:49:00,07:49:00,,2,,90000
55891371,22:57:00,22:57:00,,1,,90000
