pathway_id,from_stop_id,to_stop_id,facility_id,pathway_mode,is_bidirectional,length,wheelchair_length,traversal_time,wheelchair_traversal_time,stair_count,max_slope,pathway_name,pathway_code,signposted_as,instructions
coecl-027,node-coecl-ebfareunpaid,node-coecl-ebfarepaid,,6,0,,,,,,,Unpaid side of fare gates to Paid side of fare gates,,Enter - Fare gates,
coecl-028,node-coecl-wbfarepaid,node-coecl-wbfareunpaid,,7,0,,,,,,,Paid side of fare gates to Unpaid side of fare gates,,Exit - Fare gates,
coecl-029,node-coecl-wbfareunpaid,node-coecl-wbfarepaid,,6,0,,,,,,,Unpaid side of fare gates to Paid side of fare gates,,Enter - Fare gates,
coecl-030,node-coecl-439-platform,node-coecl-wbfareunpaid,,1,0,33.2232000,33.2232000,,,,,Bottom of Escalator 439 from westbound platform to Unpaid side of fare gates,,"Green Line - Kenmore & West, (E) Heath Street",
crtst-000,74616,door-crtst-north,,1,0,,,121,235,,,"Silver Line (South Station) to Courthouse - Fan Pier Blvd, Seaport Blvd",,"Courthouse - Fan Pier Blvd, Seaport Blvd",
crtst-001,74616,door-crtst-south,,1,0,,,114,188,,,"Silver Line (South Station) to Courthouse - Thomson Pl, Seaport Blvd",,"Courthouse - Thomson Pl, Seaport Blvd",
crtst-002,74612,door-crtst-north,,1,0,,,121,235,,,"Silver Line (Airport/Design Center/Chelsea) to Courthouse - Fan Pier Blvd, Seaport Blvd",,"Courthouse - Fan Pier Blvd, Seaport Blvd",
crtst-003,74612,door-crtst-south,,1,0,,,127,195,,,"Silver Line (Airport/Design Center/Chelsea) to Courthouse - Thomson Pl, Seaport Blvd",,"Courthouse - Thomson Pl, Seaport Blvd",
crtst-004,door-crtst-north,74616,,1,0,,,108,235,,,"Courthouse - Fan Pier Blvd, Seaport Blvd to Silver Line (South Station)",,South Station,
crtst-005,door-crtst-south,74616,,1,0,,,87,188,,,"Courthouse - Thomson Pl, Seaport Blvd to Silver Line (South Station)",,South Station,
crtst-006,door-crtst-north,74612,,1,0,,,108,235,,,"Courthouse - Fan Pier Blvd, Seaport Blvd to Silver Line (Airport/Design Center/Chelsea)",,Airport,
crtst-007,door-crtst-south,74612,,1,0,,,100,195,,,"Courthouse - Thomson Pl, Seaport Blvd to Silver Line (Airport/Design Center/Chelsea)",,Airport,
davis-000,70064,70063,,1,0,10.3632000,10.3632000,,,,,Red Line (Alewife) to Red Line (Ashmont/Braintree),,Inbound to Ashmont & Braintree via Park & Downtown Crossing,
davis-001,70063,70064,,1,0,10.3632000,10.3632000,,,,,Red Line (Ashmont/Braintree) to Red Line (Alewife),,Outbound to Alewife,
davis-002,node-816-platform,70064,,1,0,8.2600800,8.2600800,,,,,Bottom of Elevator 816 to Red Line (Alewife),,Outbound to Alewife,
davis-003,node-816-platform,70063,,1,0,8.2600800,8.2600800,,,,,Bottom of Elevator 816 to Red Line (Ashmont/Braintree),,Inbound to Ashmont & Braintree via Park & Downtown Crossing,
davis-004,70064,node-816-platform,,1,0,8.2600800,8.2600800,,,,,Red Line (Alewife) to Bottom of Elevator 816,,Bottom of Elevator 816,
davis-005,70063,node-816-platform,,1,0,8.2600800,8.2600800,,,,,Red Line (Ashmont/Braintree) to Bottom of Elevator 816,,Bottom of Elevator 816,
davis-006,node-davis-340stair-platform,70064,,1,0,8.1076800,8.1076800,,,,,Bottom of southern stairs for platform to Red Line (Alewife),,Outbound to Alewife,
davis-007,node-davis-341stair-platform,70064,,1,0,8.1076800,8.1076800,,,,,Bottom of northern stairs for platform to Red Line (Alewife),,Outbound to Alewife,
davis-008,node-340-platform,70064,,1,0,8.1076800,8.1076800,,,,,Bottom of Escalator 340 to Red Line (Alewife),,Outbound to Alewife,
davis-009,node-341-platform,70064,,1,0,8.1076800,8.1076800,,,,,Bottom of Escalator 341 to Red Line (Alewife),,Outbound to Alewife,
davis-010,node-davis-340stair-platform,70063,,1,0,8.1076800,8.1076800,,,,,Bottom of southern stairs for platform to Red Line (Ashmont/Braintree),,Inbound to Ashmont & Braintree via Park & Downtown Crossing,
davis-011,node-davis-341stair-platform,70063,,1,0,8.1076800,8.1076800,,,,,Bottom of northern stairs for platform to Red Line (Ashmont/Braintree),,Inbound to Ashmont & Braintree via Park & Downtown Crossing,
davis-012,node-340-platform,70063,,1,0,8.1076800,8.1076800,,,,,Bottom of Escalator 340 to Red Line (Ashmont/Braintree),,Inbound to Ashmont & Braintree via Park & Downtown Crossing,
davis-013,node-341-platform,70063,,1,0,8.1076800,8.1076800,,,,,Bottom of Escalator 341 to Red Line (Ashmont/Braintree),,Inbound to Ashmont & Braintree via Park & Downtown Crossing,
davis-014,70064,node-davis-340stair-platform,,1,0,31.3944000,31.3944000,,,,,Red Line (Alewife) to Bottom of southern stairs for platform,,Bottom of southern stairs for platform,
davis-015,70064,node-davis-341stair-platform,,1,0,31.3944000,31.3944000,,,,,Red Line (Alewife) to Bottom of northern stairs for platform,,Bottom of northern stairs for platform,
davis-016,70064,node-340-platform,,1,0,31.3944000,31.3944000,,,,,Red Line (Alewife) to Bottom of Escalator 340,,Bottom of Escalator 340,
davis-017,70064,node-341-platform,,1,0,31.3944000,31.3944000,,,,,Red Line (Alewife) to Bottom of Escalator 341,,Bottom of Escalator 341,
davis-018,70063,node-davis-340stair-platform,,1,0,31.3944000,31.3944000,,,,,Red Line (Ashmont/Braintree) to Bottom of southern stairs for platform,,Bottom of southern stairs for platform,
davis-019,70063,node-davis-341stair-platform,,1,0,31.3944000,31.3944000,,,,,Red Line (Ashmont/Braintree) to Bottom of northern stairs for platform,,Bottom of northern stairs for platform,
davis-020,70063,node-340-platform,,1,0,31.3944000,31.3944000,,,,,Red Line (Ashmont/Braintree) to Bottom of Escalator 340,,Bottom of Escalator 340,
davis-021,70063,node-341-platform,,1,0,31.3944000,31.3944000,,,,,Red Line (Ashmont/Braintree) to Bottom of Escalator 341,,Bottom of Escalator 341,
davis-022,node-davis-340stair-lobby,node-davis-340stair-platform,,2,0,,,,,-28,,Top of southern stairs for platform to Bottom of southern stairs for platform,,Bottom of southern stairs for platform,
davis-023,node-davis-341stair-lobby,node-davis-341stair-platform,,2,0,,,,,-28,,Top of northern stairs for platform to Bottom of northern stairs for platform,,Bottom of northern stairs for platform,
davis-024,node-davis-340stair-platform,node-davis-340stair-lobby,,2,0,,,,,28,,Bottom of southern stairs for platform to Top of southern stairs for platform,,Top of southern stairs for platform,
davis-025,node-davis-341stair-platform,node-davis-341stair-lobby,,2,0,,,,,28,,Bottom of northern stairs for platform to Top of northern stairs for platform,,Top of northern stairs for platform,
davis-026,node-816-platform,node-816-lobby,816,5,0,,,,50,,,Bottom of Elevator 816 to Top of Elevator 816,816.0000000,Top of Elevator 816,
davis-027,node-816-lobby,node-816-platform,816,5,0,,,,50,,,Top of Elevator 816 to Bottom of Elevator 816,816.0000000,Bottom of Elevator 816,
davis-028,node-340-platform,node-340-lobby,340,4,0,,,25,,,,Bottom of Escalator 340 to Top of Escalator 340,340.0000000,Top of Escalator 340,
davis-029,node-341-platform,node-341-lobby,341,4,0,,,25,,,,Bottom of Escalator 341 to Top of Escalator 341,341.0000000,Top of Escalator 341,
davis-030,node-davis-farepaid,node-816-lobby,,1,0,7.0104000,7.0104000,,,,,Paid side of fare gates to Top of Elevator 816,,Top of Elevator 816,
davis-031,node-davis-farepaid,node-davis-340stair-lobby,,1,0,14.0208000,14.0208000,,,,,Paid side of fare gates to Top of southern stairs for platform,,Top of southern stairs for platform,
davis-032,node-davis-farepaid,node-davis-341stair-lobby,,1,0,14.0208000,14.0208000,,,,,Paid side of fare gates to Top of northern stairs for platform,,Top of northern stairs for platform,
davis-033,node-davis-farepaid,node-340-lobby,,1,0,14.0208000,14.0208000,,,,,Paid side of fare gates to Top of Escalator 340,,Top of Escalator 340,
davis-034,node-davis-farepaid,node-341-lobby,,1,0,14.0208000,14.0208000,,,,,Paid side of fare gates to Top of Escalator 341,,Top of Escalator 341,
davis-035,node-816-lobby,node-davis-farepaid,,1,0,7.0104000,7.0104000,,,,,Top of Elevator 816 to Paid side of fare gates,,Paid side of fare gates,
davis-036,node-davis-340stair-lobby,node-davis-farepaid,,1,0,14.0208000,14.0208000,,,,,Top of southern stairs for platform to Paid side of fare gates,,Paid side of fare gates,
davis-037,node-davis-341stair-lobby,node-davis-farepaid,,1,0,14.0208000,14.0208000,,,,,Top of northern stairs for platform to Paid side of fare gates,,Paid side of fare gates,
davis-038,node-340-lobby,node-davis-farepaid,,1,0,14.0208000,14.0208000,,,,,Top of Escalator 340 to Paid side of fare gates,,Paid side of fare gates,
davis-039,node-341-lobby,node-davis-farepaid,,1,0,14.0208000,14.0208000,,,,,Top of Escalator 341 to Paid side of fare gates,,Paid side of fare gates,
davis-040,node-davis-fareunpaid,node-davis-farepaid,,6,0,,,,,,,Unpaid side of fare gates to Paid side of fare gates,,Paid side of fare gates,
davis-041,node-davis-farepaid,node-davis-fareunpaid,,7,0,,,,,,,Paid side of fare gates to Unpaid side of fare gates,,Unpaid side of fare gates,
davis-042,node-davis-fareunpaid,node-817-lobby,,1,0,88.0872000,88.0872000,,,,,Unpaid side of fare gates to Bottom of Elevator 817,,Bottom of Elevator 817,
davis-043,node-davis-fareunpaid,node-davis-colstairlow-lobby,,1,0,77.1144000,77.1144000,,,,,Unpaid side of fare gates to Bottom of stairs for College Avenue,,Bottom of stairs for College Avenue,
davis-044,node-davis-fareunpaid,node-338-lobby,,1,0,74.0664000,74.0664000,,,,,Unpaid side of fare gates to Bottom of Escalator 338,,Bottom of Escalator 338,
davis-045,node-davis-fareunpaid,node-339-lobby,,1,0,74.0664000,74.0664000,,,,,Unpaid side of fare gates to Bottom of Escalator 339,,Bottom of Escalator 339,
davis-046,node-817-lobby,node-davis-fareunpaid,,1,0,88.0872000,88.0872000,,,,,Bottom of Elevator 817 to Unpaid side of fare gates,,Unpaid side of fare gates,
davis-047,node-davis-colstairlow-lobby,node-davis-fareunpaid,,1,0,77.1144000,77.1144000,,,,,Bottom of stairs for College Avenue to Unpaid side of fare gates,,Unpaid side of fare gates,
davis-048,node-338-lobby,node-davis-fareunpaid,,1,0,74.0664000,74.0664000,,,,,Bottom of Escalator 338 to Unpaid side of fare gates,,Unpaid side of fare gates,
davis-049,node-339-lobby,node-davis-fareunpaid,,1,0,74.0664000,74.0664000,,,,,Bottom of Escalator 339 to Unpaid side of fare gates,,Unpaid side of fare gates,
davis-050,node-davis-colstairlow-lobby,node-davis-colstairlow-middle,,2,0,,,,,30,,Bottom of stairs for College Avenue to Top of lower stairs for College Avenue,,Top of lower stairs for College Avenue,
davis-051,node-338-lobby,node-338-middle,338,4,0,,,26,,,,Bottom of Escalator 338 to Top of Escalator 338,338.0000000,Top of Escalator 338,
davis-052,node-davis-colstairlow-middle,node-davis-colstairlow-lobby,,2,0,,,,,-30,,Top of lower stairs for College Avenue to Bottom of stairs for College Avenue,,Bottom of stairs for College Avenue,
davis-053,node-339-middle,node-339-lobby,339,4,0,,,26,,,,Top of Escalator 339 to Bottom of Escalator 339,339.0000000,Bottom of Escalator 339,
davis-054,node-davis-colstairup-middle,node-davis-colstairup-entrance,,2,0,,,,,22,,Bottom of upper stairs for College Avenue to Top of stairs for College Avenue,,Top of stairs for College Avenue,
davis-055,node-336-middle,node-336-entrance,336,4,0,,,19,,,,Bottom of Escalator 336 to Top of Escalator 336,336.0000000,Top of Escalator 336,
davis-056,node-davis-colstairup-entrance,node-davis-colstairup-middle,,2,0,,,,,-22,,Top of stairs for College Avenue to Bottom of upper stairs for College Avenue,,Bottom of upper stairs for College Avenue,
davis-057,node-337-entrance,node-337-middle,337,4,0,,,19,,,,Top of Escalator 337 to Bottom of Escalator 337,337.0000000,Bottom of Escalator 337,
davis-058,node-davis-colstairlow-middle,node-davis-colstairup-middle,,1,0,6.0960000,6.0960000,,,,,Top of lower stairs for College Avenue to Bottom of upper stairs for College Avenue,,Bottom of upper stairs for College Avenue,
davis-059,node-davis-colstairlow-middle,node-336-middle,,1,0,6.0960000,6.0960000,,,,,Top of lower stairs for College Avenue to Bottom of Escalator 336,,Bottom of Escalator 336,
davis-060,node-davis-colstairlow-middle,node-337-middle,,1,0,6.0960000,6.0960000,,,,,Top of lower stairs for College Avenue to Bottom of Escalator 337,,Bottom of Escalator 337,
davis-061,node-338-middle,node-davis-colstairup-middle,,1,0,6.0960000,6.0960000,,,,,Top of Escalator 338 to Bottom of upper stairs for College Avenue,,Bottom of upper stairs for College Avenue,
davis-062,node-338-middle,node-336-middle,,1,0,6.0960000,6.0960000,,,,,Top of Escalator 338 to Bottom of Escalator 336,,Bottom of Escalator 336,
davis-063,node-338-middle,node-337-middle,,1,0,6.0960000,6.0960000,,,,,Top of Escalator 338 to Bottom of Escalator 337,,Bottom of Escalator 337,
davis-064,node-339-middle,node-davis-colstairup-middle,,1,0,6.0960000,6.0960000,,,,,Top of Escalator 339 to Bottom of upper stairs for College Avenue,,Bottom of upper stairs for College Avenue,
davis-065,node-339-middle,node-336-middle,,1,0,6.0960000,6.0960000,,,,,Top of Escalator 339 to Bottom of Escalator 336,,Bottom of Escalator 336,
davis-066,node-339-middle,node-337-middle,,1,0,6.0960000,6.0960000,,,,,Top of Escalator 339 to Bottom of Escalator 337,,Bottom of Escalator 337,
davis-067,node-davis-colstairup-middle,node-davis-colstairlow-middle,,1,0,6.0960000,6.0960000,,,,,Bottom of upper stairs for College Avenue to Top of lower stairs for College Avenue,,Top of lower stairs for College Avenue,
davis-068,node-davis-colstairup-middle,node-338-middle,,1,0,6.0960000,6.0960000,,,,,Bottom of upper stairs for College Avenue to Top of Escalator 338,,Top of Escalator 338,
davis-069,node-davis-colstairup-middle,node-339-middle,,1,0,6.0960000,6.0960000,,,,,Bottom of upper stairs for College Avenue to Top of Escalator 339,,Top of Escalator 339,
davis-070,node-336-middle,node-davis-colstairlow-middle,,1,0,6.0960000,6.0960000,,,,,Bottom of Escalator 336 to Top of lower stairs for College Avenue,,Top of lower stairs for College Avenue,
davis-071,node-336-middle,node-338-middle,,1,0,6.0960000,6.0960000,,,,,Bottom of Escalator 336 to Top of Escalator 338,,Top of Escalator 338,
davis-072,node-336-middle,node-339-middle,,1,0,6.0960000,6.0960000,,,,,Bottom of Escalator 336 to Top of Escalator 339,,Top of Escalator 339,
davis-073,node-337-middle,node-davis-colstairlow-middle,,1,0,6.0960000,6.0960000,,,,,Bottom of Escalator 337 to Top of lower stairs for College Avenue,,Top of lower stairs for College Avenue,
davis-074,node-337-middle,node-338-middle,,1,0,6.0960000,6.0960000,,,,,Bottom of Escalator 337 to Top of Escalator 338,,Top of Escalator 338,
davis-075,node-337-middle,node-339-middle,,1,0,6.0960000,6.0960000,,,,,Bottom of Escalator 337 to Top of Escalator 339,,Top of Escalator 339,
davis-076,node-817-entrance,door-davis-busway,,1,0,12.1920000,12.1920000,,,,,"Top of Elevator 817 to Davis - College Ave, Tufts University, Buses",,"Davis - College Ave, Tufts University, Buses",
davis-077,node-davis-colstairup-entrance,door-davis-busway,,1,0,8.2296000,8.2296000,,,,,"Top of stairs for College Avenue to Davis - College Ave, Tufts University, Buses",,"Davis - College Ave, Tufts University, Buses",
davis-078,node-336-entrance,door-davis-busway,,1,0,9.1440000,9.1440000,,,,,"Top of Escalator 336 to Davis - College Ave, Tufts University, Buses",,"Davis - College Ave, Tufts University, Buses",
davis-079,node-337-entrance,door-davis-busway,,1,0,9.1440000,9.1440000,,,,,"Top of Escalator 337 to Davis - College Ave, Tufts University, Buses",,"Davis - College Ave, Tufts University, Buses",
davis-080,door-davis-busway,node-817-entrance,,1,0,12.1920000,12.1920000,,,,,"Davis - College Ave, Tufts University, Buses to Top of Elevator 817",,Top of Elevator 817,
davis-081,door-davis-busway,node-davis-colstairup-entrance,,1,0,8.2296000,8.2296000,,,,,"Davis - College Ave, Tufts University, Buses to Top of stairs for College Avenue",,Top of stairs for College Avenue,
davis-082,door-davis-busway,node-336-entrance,,1,0,9.1440000,9.1440000,,,,,"Davis - College Ave, Tufts University, Buses to Top of Escalator 336",,Top of Escalator 336,
davis-083,door-davis-busway,node-337-entrance,,1,0,9.1440000,9.1440000,,,,,"Davis - College Ave, Tufts University, Buses to Top of Escalator 337",,Top of Escalator 337,
davis-084,node-davis-holland-entrance,door-davis-holland,,1,0,9.7536000,9.7536000,,,,,"Top of stairs for Holland Street to Davis - Holland St, Buses",,"Davis - Holland St, Buses",
davis-085,node-343-entrance,door-davis-holland,,1,0,9.7536000,9.7536000,,,,,"Top of Escalator 343 to Davis - Holland St, Buses",,"Davis - Holland St, Buses",
davis-086,node-342-entrance,door-davis-holland,,1,0,9.7536000,9.7536000,,,,,"Top of Escalator 342 to Davis - Holland St, Buses",,"Davis - Holland St, Buses",
davis-087,door-davis-holland,node-davis-holland-entrance,,1,0,9.7536000,9.7536000,,,,,"Davis - Holland St, Buses to Top of stairs for Holland Street",,Top of stairs for Holland Street,
davis-088,door-davis-holland,node-343-entrance,,1,0,9.7536000,9.7536000,,,,,"Davis - Holland St, Buses to Top of Escalator 343",,Top of Escalator 343,
davis-089,door-davis-holland,node-342-entrance,,1,0,9.7536000,9.7536000,,,,,"Davis - Holland St, Buses to Top of Escalator 342",,Top of Escalator 342,
davis-090,node-davis-fareunpaid,node-davis-holland-lobby,,1,0,49.9872000,49.9872000,,,,,Unpaid side of fare gates to Bottom of stairs for Holland Street,,Bottom of stairs for Holland Street,
davis-091,node-davis-fareunpaid,node-343-lobby,,1,0,47.2440000,47.2440000,,,,,Unpaid side of fare gates to Bottom of Escalator 343,,Bottom of Escalator 343,
davis-092,node-davis-fareunpaid,node-342-lobby,,1,0,47.2440000,47.2440000,,,,,Unpaid side of fare gates to Bottom of Escalator 342,,Bottom of Escalator 342,
davis-093,node-davis-holland-lobby,node-davis-fareunpaid,,1,0,49.9872000,49.9872000,,,,,Bottom of stairs for Holland Street to Unpaid side of fare gates,,Unpaid side of fare gates,
davis-094,node-343-lobby,node-davis-fareunpaid,,1,0,47.2440000,47.2440000,,,,,Bottom of Escalator 343 to Unpaid side of fare gates,,Unpaid side of fare gates,
davis-095,node-342-lobby,node-davis-fareunpaid,,1,0,47.2440000,47.2440000,,,,,Bottom of Escalator 342 to Unpaid side of fare gates,,Unpaid side of fare gates,
davis-096,node-davis-holland-lobby,node-davis-holland-entrance,,2,0,,,,,52,,Bottom of stairs for Holland Street to Top of stairs for Holland Street,,Top of stairs for Holland Street,
davis-097,node-davis-holland-entrance,node-davis-holland-lobby,,2,0,,,,,-52,,Top of stairs for Holland Street to Bottom of stairs for Holland Street,,Bottom of stairs for Holland Street,
davis-098,node-343-lobby,node-343-entrance,343,4,0,,,42,,,,Bottom of Escalator 343 to Top of Escalator 343,343.0000000,Top of Escalator 343,
davis-099,node-342-entrance,node-342-lobby,342,4,0,,,42,,,,Top of Escalator 342 to Bottom of Escalator 342,342.0000000,Bottom of Escalator 342,
davis-100,node-817-lobby,node-817-entrance,817,5,0,,,,76,,,Bottom of Elevator 817 to Top of Elevator 817,817.0000000,Top of Elevator 817,
davis-101,node-817-entrance,node-817-lobby,817,5,0,,,,76,,,Top of Elevator 817 to Bottom of Elevator 817,817.0000000,Bottom of Elevator 817,
davis-102,door-davis-busway,5104,,1,0,17.3431200,17.3431200,,,,,"Davis - College Ave, Tufts University, Buses to Busway",,Busway,
davis-103,5104,door-davis-busway,,1,0,17.3431200,17.3431200,,,,,"Busway to Davis - College Ave, Tufts University, Buses",,"Davis - College Ave, Tufts University, Buses",
davis-104,door-davis-holland,5104,,1,0,122.9868000,122.9868000,,,,,"Davis - Holland St, Buses to Busway",,Busway,
davis-105,5104,door-davis-holland,,1,0,122.9868000,122.9868000,,,,,"Busway to Davis - Holland St, Buses",,"Davis - Holland St, Buses",
eliot-000,door-eliot-lincoln,70166,,1,0,104.2416000,0.0000000,,,,,"Eliot - Lincoln St, Parking to Green Line (Park Street & North)",,Green Line - Park Street & North,
eliot-001,door-eliot-meredith,70166,,1,0,58.5216000,58.5216000,,,,,Eliot - Meredith Ave to Green Line (Park Street & North),,Green Line - Park Street & North,
eliot-002,door-eliot-boyle,70166,,1,0,205.7400000,205.7400000,,,,0.0830000,"Eliot - Route 9, Boylston St (Eastbound) to Green Line (Park Street & North)",,Green Line - Park Street & North,
eliot-003,door-eliot-boylws,70166,,1,0,41.7576000,0.0000000,59,,,,"Eliot - Route 9, Boylston St (Westbound stairs) to Green Line (Park Street & North)",,Green Line - Park Street & North,
eliot-004,door-eliot-boylwr,70166,,1,0,78.9432000,78.9432000,,,,0.0830000,"Eliot - Route 9, Boylston St (Westbound ramp) to Green Line (Park Street & North)",,Green Line - Park Street & North,
eliot-005,door-eliot-lincoln,70167,,1,0,47.2440000,0.0000000,,,,,"Eliot - Lincoln St, Parking to Green Line (Riverside)",,Green Line - (D) Riverside,
eliot-006,door-eliot-meredith,70167,,1,0,14.0208000,14.0208000,,,,,Eliot - Meredith Ave to Green Line (Riverside),,Green Line - (D) Riverside,
eliot-007,door-eliot-boyle,70167,,1,0,261.2136000,261.2136000,,,,0.0830000,"Eliot - Route 9, Boylston St (Eastbound) to Green Line (Riverside)",,Green Line - (D) Riverside,
